tgl_transaksi,bulan,kode_cabang,nama_cabang,kode_produk,nama_produk,nama_kategori,jumlah_pembelian,nama_kota,kode_propinsi,nama_propinsi,keuntungan
20/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,18,Surabaya,P10,Jawa Timur,85140
20/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,17170
20/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,17,Surabaya,P10,Jawa Timur,7990
20/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,1530
20/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,14,Jakarta Pusat,P32,DKI Jakarta,2520
20/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,12,Jakarta Pusat,P32,DKI Jakarta,25440
20/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,11000
20/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,1190
20/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,8960
20/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,2,Makassar,P26,Sulawesi Selatan,9460
21/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,18,Makassar,P26,Sulawesi Selatan,3240
21/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,7830
21/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,10260
21/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,13,Makassar,P26,Sulawesi Selatan,8320
21/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,4,Jakarta Pusat,P32,DKI Jakarta,8480
21/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,8,Jakarta Pusat,P32,DKI Jakarta,5600
21/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,5,Jakarta Pusat,P32,DKI Jakarta,2700
21/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,2,Surabaya,P10,Jawa Timur,1400
21/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,1,Surabaya,P10,Jawa Timur,4730
21/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,3,Surabaya,P10,Jawa Timur,1230
22/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,9520
22/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,12,Surabaya,P10,Jawa Timur,3360
22/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,15,Surabaya,P10,Jawa Timur,450
22/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,2,Surabaya,P10,Jawa Timur,660
22/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,3080
22/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,33920
22/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,1640
22/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,960
22/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,14,Makassar,P26,Sulawesi Selatan,2380
22/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,9,Makassar,P26,Sulawesi Selatan,2070
23/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,11,Makassar,P26,Sulawesi Selatan,1980
23/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,31800
23/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,5440
23/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,1,Makassar,P26,Sulawesi Selatan,230
23/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000006,kentang 1 kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,5940
23/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,15,Jakarta Pusat,P32,DKI Jakarta,5100
23/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,15,Jakarta Pusat,P32,DKI Jakarta,450
23/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,3,Surabaya,P10,Jawa Timur,690
23/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,5,Surabaya,P10,Jawa Timur,150
23/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,4,Surabaya,P10,Jawa Timur,1360
24/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,800
24/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,2280
24/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,5,Surabaya,P10,Jawa Timur,2600
24/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,6,Jakarta Pusat,P32,DKI Jakarta,180
24/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,7920
24/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,17,Jakarta Pusat,P32,DKI Jakarta,9350
24/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,10230
24/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,1,Makassar,P26,Sulawesi Selatan,30
24/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,4950
24/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000037,alkohol,Obat & Alat Medis,12,Makassar,P26,Sulawesi Selatan,2760
25/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,1,Makassar,P26,Sulawesi Selatan,430
25/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,6,Makassar,P26,Sulawesi Selatan,1020
25/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,850
25/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,2,Makassar,P26,Sulawesi Selatan,820
25/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,270
25/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,7830
25/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,7,Jakarta Pusat,P32,DKI Jakarta,210
25/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,13130
25/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,3720
25/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,19,Surabaya,P10,Jawa Timur,6460
26/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,6,Surabaya,P10,Jawa Timur,3120
26/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,300
26/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,15,Surabaya,P10,Jawa Timur,3450
26/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,3520
26/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,3,Jakarta Pusat,P32,DKI Jakarta,90
26/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,17400
26/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,2520
26/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,2,Makassar,P26,Sulawesi Selatan,660
26/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,20,Makassar,P26,Sulawesi Selatan,3600
26/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,18,Makassar,P26,Sulawesi Selatan,38160
27/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,9,Makassar,P26,Sulawesi Selatan,270
27/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,4,Makassar,P26,Sulawesi Selatan,1360
27/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,4510
27/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,1920
27/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,1080
27/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,20,Jakarta Pusat,P32,DKI Jakarta,6800
27/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,13,Jakarta Pusat,P32,DKI Jakarta,8320
27/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,19,Surabaya,P10,Jawa Timur,3230
27/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,7150
27/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,14,Surabaya,P10,Jawa Timur,8960
28/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,15,Surabaya,P10,Jawa Timur,8100
28/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,3450
28/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,2,Surabaya,P10,Jawa Timur,60
28/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,17670
28/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,38160
28/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,1080
28/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,2,Jakarta Pusat,P32,DKI Jakarta,680
28/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,3680
28/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,3000
28/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,3,Makassar,P26,Sulawesi Selatan,360
29/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,13,Makassar,P26,Sulawesi Selatan,6110
29/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,3300
29/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,12,Makassar,P26,Sulawesi Selatan,4680
29/02/2020 0:00,2,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,900
29/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,5600
29/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,7,Jakarta Pusat,P32,DKI Jakarta,4480
29/02/2020 0:00,2,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,17,Jakarta Pusat,P32,DKI Jakarta,3740
29/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,5,Surabaya,P10,Jawa Timur,2150
29/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,3,Surabaya,P10,Jawa Timur,690
29/02/2020 0:00,2,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,1,Surabaya,P10,Jawa Timur,470
01/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,14,Surabaya,P10,Jawa Timur,13020
01/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,18,Surabaya,P10,Jawa Timur,3240
01/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,1800
01/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,7,Surabaya,P10,Jawa Timur,3780
01/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,21,Jakarta Pusat,P32,DKI Jakarta,10920
01/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,3,Jakarta Pusat,P32,DKI Jakarta,660
01/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,7,Jakarta Pusat,P32,DKI Jakarta,2870
01/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,3850
01/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,20,Makassar,P26,Sulawesi Selatan,600
01/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,8170
02/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,75680
02/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,20,Makassar,P26,Sulawesi Selatan,2400
02/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,19,Makassar,P26,Sulawesi Selatan,2090
02/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,16,Jakarta Pusat,P32,DKI Jakarta,8320
02/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,29680
02/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,480
02/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,1360
02/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,14840
02/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,12,Surabaya,P10,Jawa Timur,56760
02/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,9600
03/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,3400
03/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,10440
03/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,11110
03/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,16,Surabaya,P10,Jawa Timur,2560
03/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,21,Jakarta Pusat,P32,DKI Jakarta,4620
03/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,1700
03/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,2720
03/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,13300
03/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,3780
03/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,2,Makassar,P26,Sulawesi Selatan,820
04/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,10450
04/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,8,Makassar,P26,Sulawesi Selatan,480
04/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,9,Makassar,P26,Sulawesi Selatan,540
04/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,6060
04/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,94600
04/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,6,Jakarta Pusat,P32,DKI Jakarta,3840
04/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,6300
04/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,3920
04/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,13,Surabaya,P10,Jawa Timur,2340
04/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,990
05/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000010,salak 1 kg,Buah & Sayur,11,Surabaya,P10,Jawa Timur,330
05/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,11,Surabaya,P10,Jawa Timur,1760
05/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,6,Surabaya,P10,Jawa Timur,1680
05/03/2020 0:00,3,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,11,Surabaya,P10,Jawa Timur,4730
05/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,9570
05/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,17,Jakarta Pusat,P32,DKI Jakarta,3910
05/03/2020 0:00,3,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,4920
05/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,3,Makassar,P26,Sulawesi Selatan,1020
05/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,15,Makassar,P26,Sulawesi Selatan,3300
05/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,4900
06/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,3,Makassar,P26,Sulawesi Selatan,540
06/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,3400
06/03/2020 0:00,3,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,3,Makassar,P26,Sulawesi Selatan,1620
